rank,category,region,candidate_name,candidate_type,post_count,sample_titles,sample_links
74,food,제주,맛있는,candidate,2,"경기 광주 카페, 디저트 맛있는 “제주베어하우스”|야키니쿠제주 내돈내산 리뷰 맛있는 제주소고기 제주한우 맛집",https://blog.naver.com/mimlover91/224301867839|https://blog.naver.com/meogeoping/224301807301
75,food,강남,맛있는,candidate,2,[썸띵어바웃커피] 디저트 맛있는 강남역 카페|신논현역 카페 어퍼앤언더 디저트가 맛있는 강남 카페 추천,https://blog.naver.com/mujae16/224301865008|https://blog.naver.com/cyfl02/224301787263
76,food,성수,멘야포모,candidate,2,"성수동 맛집 라멘과 토마토의 만남, 멘야포모 성수점|성수동 맛집 라멘 멘치카츠 멘야포모 성수점",https://blog.naver.com/mbjt2351/224301866638|https://blog.naver.com/vudod1/224297993583
77,food,대전,베스트,candidate,2,"[대전] 대흥동 과일 한 가득 크레이프롤 맛집 ‘올드하우스’|대전 중구 맛집 광천식당, 노포 감성과 매콤한 두루치기의 만남",https://blog.naver.com/doridori_min2/224301876461|https://blog.naver.com/starstaracademy/224301570569
78,food,광주,보배반점,candidate,2,상무지구 맛집 감성 터지는 보배반점 광주상무점!|광주하남 맛집 보배반점 광주하남2지구점 내돈내산 후기 주차...,https://blog.naver.com/as99k/224301863094|https://blog.naver.com/haemi789/224301792928
79,food,부산,부들파이터,candidate,2,부산대 맛집 이색 양식 맛집 추천 부들파이터 부산대점|부산대 맛집 필리핀 바베큐 제대로 즐기고 온 부들파이터 부산대점,https://blog.naver.com/tpghk980811/224301870428|https://blog.naver.com/uri_like/224301866166
80,domestic_travel,인천,부평,candidate,2,"[인천/부평] 산곡역 근처 청천동 안주 맛집 , 땅콩술방|[인천 부평] 비 오는 날 생각나서 다녀온 부평 소머리국밥 맛집 ...",https://blog.naver.com/eens_2/224301836212|https://blog.naver.com/uhagodqhr94/224301819658
81,domestic_travel,강릉,사근진해변,travel_spot,2,[강릉 여행 ]엄마와 함께 떠난 강원도 강릉/2박3일|6월의 강원 추천 여행 지는? 강릉 단오제! 화천 파크골프장!,https://blog.naver.com/pricuae123/224301699781|https://blog.naver.com/gwdoraeyo/224297862469
82,domestic_travel,강릉,사천해변,travel_spot,2,"[강릉/사천] 오월의 사천 바다를 잔에 담다, 아들과 함께한...|여름 바다에서 즐기는 차박 캠핑 명소 5곳",https://blog.naver.com/cozzingzzing/224301855216|https://blog.naver.com/rdkeiuy1384/224295237297
83,food,제주,서쪽,candidate,2,제주 서쪽 한경면 고기 맛집 마돈가제트 내돈내산 후기|제주 서쪽 아이랑 가볼만한 곳 잔물결·어린왕자감귤밭...,https://blog.naver.com/sunsundid/224301715202|https://blog.naver.com/ddmom_log/224301827426
84,food,대구,성서,candidate,2,대구 성서 스시 귀빈 추천|대구 성서 계대 돼지고기 맛집 #양기생돼지양념구이 (중독됨.....,https://blog.naver.com/sujinng_/224301862257|https://blog.naver.com/sujinng_/224301847969
85,food,부산,손정보쌈,candidate,2,손정보쌈 부산서면점 서면역 맛집 든든한 한식 맛집 후기|손정보쌈 부산서면점 부산서면 가브리보쌈 맛집 방문후기,https://blog.naver.com/majestic7107/224301842382|https://blog.naver.com/jihyen0124/224301842043
86,domestic_travel,부산,손정보쌈,candidate,2,손정보쌈 부산서면점 서면역 맛집 든든한 한식 맛집 후기|손정보쌈 부산서면점 부산서면 가브리보쌈 맛집 방문후기,https://blog.naver.com/majestic7107/224301842382|https://blog.naver.com/jihyen0124/224301842043
87,domestic_travel,전주,신시가지,candidate,2,[메종드앤]전주 신시가지 브런치 뷔페|효자동 브런치 맛집 에서...|전주 신시가지 롯데마트 전주점 근처 돈카츠집 진짜 별로다......,https://blog.naver.com/kim1004a/224301824946|https://blog.naver.com/ekdrms____/224301797310
88,domestic_travel,가평,아이랑,candidate,2,아이랑 가평 1박2일 : 자라섬 꽃축제 남이섬 입장권 할인받고...|가평아난티 무라타하우스 아이랑 가평 여행! (히노끼탕/수영장...,https://blog.naver.com/donnago_/224299287499|https://blog.naver.com/smk03011/224301869303
89,domestic_travel,가평,아이랑갈만한곳,candidate,2,가평 아이랑갈만한곳 추천! 아이와 함께 다녀온 남이섬 나들이...|가족여행/가평 동물원/경기도... 데이트 추천/ 서울근교 여행 지♡,https://blog.naver.com/soyeonshin2/224299541299|https://blog.naver.com/yunmi8787/224297371931
90,domestic_travel,대전,아이와,candidate,2,대전 아이와 가볼만한 곳 추천! 대전근현대사전시관에서 만난...|아이와 대전 근교 바다 여행 ! 충남 서천 해수욕장 + 공원 피크닉...,https://blog.naver.com/e_eeee7/224301457316|https://blog.naver.com/my_prayer_s2/224301723956
91,domestic_travel,가평,아침고요수목원 수국축제,attraction,2,아침고요수목원 수국축제 2026! 기간·찾아가는 길·포토스팟...|가평 아침고요수목원 수국축제 다녀온 후기 사진으로 보던...,https://blog.naver.com/myeong0820/224301121414|https://blog.naver.com/nana_school/224301394724
92,food,강남,안목,candidate,2,"역삼역 맛집 <안목 강남역삼> 후기_ 돼지국밥|안목 강남역삼점, 주말마다 생각나는 돼지국밥 맛집",https://blog.naver.com/glows-/224301840796|https://blog.naver.com/kimhyeni/224300930467
93,domestic_travel,강릉,안목해변,travel_spot,2,"[강릉 여행 ]엄마와 함께 떠난 강원도 강릉/2박3일|강릉 안목해변 차박, 일출 하나로 유명해진 이유",https://blog.naver.com/pricuae123/224301699781|https://blog.naver.com/medic3939/224300583314
94,food,대구,앞산,candidate,2,"대구 앞산 맛집 파스타가 맛있는 호어모아 아기랑 유모차,주차...|[대구 맛집 ] 앞산 한정식 솥밥 더덕구이정식 맛집 백복수반",https://blog.naver.com/family_3j/224301549173|https://blog.naver.com/sbsbsbsb_____/224301797981
95,food,대구,엑스코,candidate,2,대구 엑스코 맛집 한끼니쿠에서 즐기는 완벽한 소고기 세트|대구 가볼만한곳 대구꽃박람회 엑스코 대구 데이트 코스 놀거리...,https://blog.naver.com/adkmk/224301834014|https://blog.naver.com/homibike/224301373762
96,domestic_travel,대구,엑스코,candidate,2,"도겸승관 대구 콘서트 후기, 대구 엑스코 동관 시야, 눈물의...|대구 가볼만한곳 대구꽃박람회 엑스코 대구 데이트 코스 놀거리...",https://blog.naver.com/at_last_spring/224301413861|https://blog.naver.com/homibike/224301373762
97,domestic_travel,광주,연화식당,restaurant,2,"광주 연화식당 혼밥, 육전 때문에 찾았다가 오히려 분위기가 더...|광주 연화식당 가기 전 꼭 볼 정보: 육전·키조개전 메뉴부터...",https://blog.naver.com/attageogi/224301554331|https://blog.naver.com/flemznls1/224301794817
98,food,대전,유성,candidate,2,"대전 유성 장어 맛집 , 기력 보충하러 간 갑동숯불민물장어|대전 유성 맛집 삼겹살 전주하우스 솥뚜껑 생삼겹살 후기",https://blog.naver.com/kn0320/224301879553|https://blog.naver.com/twinkle_woona/224301870368
99,domestic_travel,강릉,이모네생선찜,candidate,2,강릉 이모네생선찜 예약 전쟁 끝에 다녀온 솔직 후기|강릉 이모네생선찜 드디어 먹어봄!(주차/예약 방법/가격),https://blog.naver.com/ddhhn/224301764025|https://blog.naver.com/maximum_min/224301448433
100,domestic_travel,부산,장승포호텔,travel_spot,2,주차장 최신 사진 업데이트|쉬러 가는 거제,https://blog.naver.com/hhjsp0711/224301274711|https://blog.naver.com/hhjsp0711/224301209568
101,food,광주,전현무계획3 광주 맛집,restaurant,2,"전현무계획3 광주 맛집 3곳 한 번에 정리｜육전·돼지국밥...|전현무계획3 광주 맛집 3 코스 정리: 국밥·오리탕·육전, 방문...",https://blog.naver.com/e150934/224301849679|https://blog.naver.com/flemznls1/224301796267
102,domestic_travel,강릉,정남미명과,candidate,2,정남미명과 강릉본점 / 천하제빵 / 강릉빵집 / 토요일방문후기|강릉여행코스 정남미명과 강릉 수평선점에서 보낸 주말 일기,https://blog.naver.com/gg1234_567/224301747305|https://blog.naver.com/twin_n/224301769271
103,domestic_travel,제주,조천,candidate,2,"제주 조천 숙소 보메와산 펜션 특징과 여행 팁|[제주 조천 맛집] 선흘방주할머니식당, 제주세계자연유산센터와...",https://blog.naver.com/economicskf/224301849441|https://blog.naver.com/happy_n_rich/224301324842
104,food,인천,주안,candidate,2,인천 주안 맛집 수제돈까스 드림식당 내돈내산 방문후기|인천 주안 간석동에 중식당 대연 내돈내산 후기,https://blog.naver.com/msh1740/224301807068|https://blog.naver.com/birthday-1/224301779983
105,food,제주,중국집의,candidate,2,보배반점 제주삼화점에서 만난 제주 중국집의 특별한 맛과...|제주 중국집의 다양한 매력을 느낄 수 있었던 보배반점...,https://blog.naver.com/rldlf6476/224301871821|https://blog.naver.com/gydnjs84178/224301587163
106,domestic_travel,대전,중앙시장,travel_spot,2,대전|대전중앙시장 내돈내산 맛집 리스트 솔이네계란빵...|대전이 이렇게 좋았어? 당일치기 여행 코스 Best5,https://blog.naver.com/mugja30/224301865406|https://blog.naver.com/whqufdl37/224301687117
107,food,인천,차이나타운,candidate,2,"[인천 차이나타운 짜장면 맛집 ] 유니짜장 맛집 '신승반점'|인천 차이나타운 가볼 만한 곳, 당일치기 놀거리 먹거리 추천코스",https://blog.naver.com/rkdudvs95/224301847594|https://blog.naver.com/skylar_ing/224300870862
108,domestic_travel,인천,차이나타운,candidate,2,"인천 차이나타운 가볼 만한 곳, 당일치기 놀거리 먹거리 추천코스|[ 서울 근교 가볼만한 곳] <인천 차이나타운 + 송월동 동화마을...",https://blog.naver.com/skylar_ing/224300870862|https://blog.naver.com/kfbwoman/224298032206
109,food,수원,찾은,candidate,2,수원 신차이 AK플라자에서 찾은 수원역 중국집|[오렌지베이글]광고지만 내돈내산 으로 또 찾은 수원빵 맛집 !...,https://blog.naver.com/aksuskql/224301866793|https://blog.naver.com/chichi324/224301824828
110,domestic_travel,광주,첨단,candidate,2,광주 맛집 첨단 핫플 추천 리조또와 피자가 맛있는...|광주 첨단 라멘 맛집 미소라멘&카츠 돈코츠라멘 카츠카레 후기,https://blog.naver.com/choggang1578/224301723548|https://blog.naver.com/upjjing/224301841610
111,food,강남,청계산갈비살,candidate,2,"청계산갈비살, 강남구청 소고기 맛집 에서의 회식 만족도 높은...|[청계산갈비살] 강남구청 소고기 맛집 , 푸짐하고 부드러운...",https://blog.naver.com/g2og280/224301873469|https://blog.naver.com/yyspgtlg53467/224301854447
112,food,종로,청계천,candidate,2,"[종각]낭만 종로 청계천 맛집 , 감성에 취하는 한식 맛집|[종로 청계천]'탭샵바' 와인 맥주 가볍게 한잔 하기 좋은...",https://blog.naver.com/fearless_life/224301598476|https://blog.naver.com/oingkuku/224295731374
113,food,부산,청사포,candidate,2,부산 청사포 조개구이 맛집 도희네 조개구이 내돈내산|부산 해운대 블루라인파크 해운대핫플 청사포 부산데이트...,https://blog.naver.com/lamulamu1122/224301788077|https://blog.naver.com/bybbon/224301652068
114,domestic_travel,부산,청사포,candidate,2,부산 청사포 조개구이 맛집 도희네 조개구이 내돈내산|부산 해운대 블루라인파크 해운대핫플 청사포 부산데이트...,https://blog.naver.com/lamulamu1122/224301788077|https://blog.naver.com/bybbon/224301652068
115,food,제주,청초수물회,candidate,2,오늘의 여행코스!! 청초수물회 제주점 제주 물회|청초수물회 제주점 애월 맛집 애월에서 즐기는 특별한 물회,https://blog.naver.com/ainackerman/224301821390|https://blog.naver.com/coco_soobin/224301808707
116,food,대전,충남대,candidate,2,"재방문 N번째,, 대전 충남대 맛집 , 대전 궁동 양식 맛집|대전 충남대 블루리본 중식당 연래춘대반점 삼선짜장 맛집 ...",https://blog.naver.com/arborkim/224301864033|https://blog.naver.com/dapara00/224301517752
117,domestic_travel,제주,카멜리아힐,candidate,2,국내 6월 여행 지 추천 가볼만한곳 BEST 5|제주도 제주 카멜리아힐 가족여행 데이트 코스,https://blog.naver.com/ttuksum/224298364925|https://blog.naver.com/healyou_/224301785895
118,food,대전,칼국수,candidate,2,"장원갑 칼국수_대전 칼국수 맛집 , 대전 은행동 맛집|대전 칼국수 현지인 맛집 시민칼국수 내돈내산 솔직후기",https://blog.naver.com/codud9573/224301868830|https://blog.naver.com/from_kuki/224301773677
119,domestic_travel,대전,칼국수,candidate,2,"장원갑 칼국수_대전 칼국수 맛집 , 대전 은행동 맛집|대전 칼국수 현지인 맛집 시민칼국수 내돈내산 솔직후기",https://blog.naver.com/codud9573/224301868830|https://blog.naver.com/from_kuki/224301773677
120,domestic_travel,부산,타고,candidate,2,"부산 2박 3일 여행 1편 새벽 SRT 타고 부산역 복국부터 태종대...|서울 마지막 일정, 남산을 둘러보고 KTX 청룡 타고 부산으로",https://blog.naver.com/munggmungg/224301778533|https://blog.naver.com/vinus8269/224301473423
121,food,수원,타임빌라스,candidate,2,정희 타임빌라스 수원점 내돈내산 수원역 한식당 수원역 맛집추천|수원 타임빌라스 맛집 88철판 통삼겹철판 내돈내산 후기...,https://blog.naver.com/joyloger/224301741342|https://blog.naver.com/kimrina1994/224301724202
122,food,대구,태능집,candidate,2,[대구 맛집 ] 태능집.. 북성로 석쇠불고기집 & 나는야 우동!!|[ 국내여행 ] 대구 태능집 : 북성로불고기&우동,https://blog.naver.com/a73apple/224301715816|https://blog.naver.com/kkokkorun/224301652143
123,food,부산,투어,candidate,2,부산족발 남포동 족발골목 맛집 추천｜부산 현지인도 인정한...|[부산/남구] 용호동고깃집 푸주인 용호점,https://blog.naver.com/raiiiin_/224301661265|https://blog.naver.com/yjsrds556/224301573206
124,domestic_travel,부산,투어,candidate,2,부산족발 남포동 족발골목 맛집 추천｜부산 현지인도 인정한...|[부산/남구] 용호동고깃집 푸주인 용호점,https://blog.naver.com/raiiiin_/224301661265|https://blog.naver.com/yjsrds556/224301573206
125,food,강남,트라가,candidate,2,"강남역 맛집 가성비 최고, 트라가 강남역점!|강남역 맛집 대발견! 다시 가고 싶은 트라가 강남역점",https://blog.naver.com/gpfuswjs0827/224301856684|https://blog.naver.com/gapadoyo/224301817255
126,domestic_travel,가평,한옥,candidate,2,@운악채한옥마을 가평 : 한옥 독채 단층형 내돈내산 2박 9호실...|가평 한옥 독채 펜션 운악채 : 개별바베큐 가족 여행 추천 내돈내산,https://blog.naver.com/hagd_ay/224301858551|https://blog.naver.com/agerenunc/224301252821
