seed_query,title,description,postdate,link,bloggername,bloggerlink,places
서울,로또 청약으로 유명했던 아파트,"‘로또 청약’으로 주목받았던 서울 서초구 잠원동 ‘메이플자이’가 분양가보다 23억원 오른 가격에 거래됐다. 분양 당시부터 높은 시세 차익이 예상돼 ‘로또 청약’이라는 비판이 일었는데, 분양 2년...",2026-05-31,https://blog.naver.com/travis88/224301224882,생각의 힘으로 거친 파도 넘기,blog.naver.com/travis88,서울|서초
후기,루타 모베아백 후기 출근백부터 출장백까지 만족한 내돈내산...,bag) 후기 입니다 >_< 출근할 때도 노트북을 자주 들고 다니고 출장도 종종 가다보니 예쁘면서 실용적인... 착용 후기 실제 서울 출장 갈 때 처음 사용해봤어요 내부에 있는 양쪽 사이드 포켓에는 양산이랑...,2026-05-31,https://blog.naver.com/ggum_dam/224301811285,이것저것 기록하는 블로그,blog.naver.com/ggum_dam,서울
서울,골프 박민지 프로 프로필 KLPGA 2026년 Sh수협은행 MBN 여자...,1998년 9월 10일 서울 에서 태어난 박민지는 160cm의 탄탄한 체격을 바탕으로 안정적인 플레이를 펼치는 선수다. 고려대학교 국제스포츠학부를 졸업한 그녀는 2016년 KLPGA에 입회해 2017년부터 본격 활동을...,2026-05-31,https://blog.naver.com/news-info/224301830893,Enter News-Info,blog.naver.com/news-info,서울
서울,제주시 화북일동 업소용냉장고누전수리 냉매 부족 증상 확인하기,"담산동 업소용냉장고당일출장수리업체, 난곡동제빙기고장수리업체, 인천 업소용냉장고긴급출장수리업체, 서울 주변 제빙기수리, 구정면 근처 제빙기고장수리업체, 명주동 주변 냉동설비고장수리",2026-05-31,https://blog.naver.com/lee_hi7230/224301830856,솜털 구름방,blog.naver.com/lee_hi7230,서울|인천
핫플,{찐찐 상암베이커리카페 후기} 호텔에서 즐기는 감성 가득...,카페였어요 #상암카페 #상암동카페 #상암베이커리 #상암베이커리카페 #상암카페추천 #상암맛집 #상암데이트 #상암동맛집 #상암동데이트 #상암 핫플 #소호베이커리 #스탠포드호텔 #스탠포드호텔서울 #호텔카페...,2026-05-31,https://blog.naver.com/daily__ella/224301831053,ELLA의 도전! 세상살이!,blog.naver.com/daily__ella,서울|상암|상암카페|상암동카페|상암베이커리|상암베이커리카페|소호베이커리|스탠포드호텔|호텔카페|카페였어요 상암카페|상암카페 상암동카페|상암동카페 상암베이커리|상암베이커리 상암베이커리카페|상암 핫플 소호베이커리|소호베이커리 스탠포드호텔|스탠포드호텔서울 호텔카페
일상,어서오세요! 서울랜드로˳˳˳˳˳˳~~,"그리고 블로그도 열심히 해야겟죠˳˳˳˳˳ 둘 다 잘해볼게요 저. 그럼 다들 햄복한 하루 되세요~ 다음 일상 에서 만나여, 안녕!! ☘️ =͟͟͞͞( ✌°౪° ✌)=͟͟͞͞( ✌°౪° ✌)=͟͟͞͞( ✌°౪° ✌) ⁂ 인스타 보러 가기",2026-05-31,https://blog.naver.com/em6_ber/224301830757,나의 빛이 일렁일때,blog.naver.com/em6_ber,서울
서울,“부부 끝나도 부모는 남아…이혼은 관계 재설정”,탐정 진[眞] 갈매기탐정단 서울 경기 본부는 여러분의 편에 서겠습니다 우리는 한편입니다. #민간조사 # 서울 탐정 #제주탐정 #부산탐정 #대구탐정 #광주탐정 #대전탐정 #청주탐정 #경기도탐정 #강원도탐정...,2026-05-31,https://blog.naver.com/ld91/224301174928,탐정사무소진[眞],blog.naver.com/ld91,서울
서울,깔끔하고 시설좋은 성신여대헬스장 허바나짐 성신여대점에서...,"성신여대 근처에서 헬스장이나 PT 찾으시는 분들, 허바나짐 성신여대점 정말 좋으니 방문하셔서 상담받아보세요 :) & & 서울 성북구 동소문로20나길 47 지하2층 비201호 0507-1378-8798",2026-05-31,https://blog.naver.com/sbsad5376/224301805703,빈사마의 일상,blog.naver.com/sbsad5376,서울|성북
일상,신문로헬스장 피머짐 광화문점 광화문 최고의 헬스장,"반복되는 일상 에 지쳐 활력이 필요한 분들에게도 아주 좋은 선택이 될 것입니다. 피머짐에서 잃어버린 활력을 되찾아 보세요. 다만, 아쉬운 점도 있었습니다. 넓은 공간에도 불구하고, 특정 시간대에는 사람이...",2026-05-31,https://blog.naver.com/ljh14ysh/224299742463,ljh14ysh님의 블로그,blog.naver.com/ljh14ysh,광화문
데이트,강남회식장소 끝판왕 청수횟집 역삼동 자연산 숙성회 맛집,입안에서 살살 녹는 참가자미 세꼬시가 이곳의 시그니처입니다! #역삼회식 #청수횟집 #역삼동횟집추천 #강남사시미맛집 #가성비횟집 #역삼역맛집 #강남자연산회 #테헤란로맛집 #역삼단체모임 #역삼동 데이트,2026-05-31,https://blog.naver.com/jegaryoo23/224301690108,jegaryoo23님의 블로그,blog.naver.com/jegaryoo23,강남|역삼
서울,신입 부기장 7천만 원 → 베테랑 기장 2억 5천만 원? 조종사...,LCC vs 대형 항공사 — 연봉 격차의 현실 LCC(저비용 항공사: 제주항공·티웨이·에어부산·진에어·에어 서울 등)와 대형 항공사의 연봉 차이를 현실적으로 비교합니다. LCC 조종사 연봉: LCC는 초봉이 낮지만...,2026-05-31,https://blog.naver.com/educationstory/224301622822,교육이야기,blog.naver.com/educationstory,서울
서울,이만한 자기계발 공간 또 있을까 도봉구간호학원...,# 이만한 자기계발 공간 또 있을까 도봉구간호학원 에이치큐브간호학원에서 느낀 점제가 새로운 분야에 도전하기 위해 서울 도봉구에 위치한 에이치큐브간호학원을 찾았어요. 평소 간호조무사 자격증 취득을...,2026-05-31,https://blog.naver.com/bbegt0827p7/224301699318,책향기 나무 아래서,blog.naver.com/bbegt0827p7,서울
후기,"서울 광진 결혼박람회 일정, 성공적인 팁","대한 후기 와 정보가 풍부하게 공유됩니다. 다른 예비부부들의 솔직한 경험담은 업체 선정에 큰 도움이 됩니다. 특히, 특정 업체의 계약 후기 와 불만 사항 등은 미리 파악해두면 실질적인 피해를 예방하는 데...",2026-05-31,https://blog.naver.com/hpvbdxsc917185_hc/224301635437,알콩달콩 자막이네 신혼일기,blog.naver.com/hpvbdxsc917185_hc,서울
서울,"서울 미아동 아파트 화재 주민 5명 연기흡입, 화재보험과...",휴일 오전 뉴스를 확인하다가 서울 미아동 아파트 화재 소식이 눈에 들어왔습니다. 아파트 화재는 불이... [ 서울 미아동 24층 아파트에서 발생한 화재] 현재 알려진 내용에 따르면 오늘 2026년 5월 31일 오전 9시...,2026-05-31,https://blog.naver.com/hannun_/224301822748,한눈에,blog.naver.com/hannun_,서울
후기,장소 추천 천년닭강정 마라로제닭강정 세트 공덕 맛집 솔직 후기,천년닭강정 마포 공덕 회식 장소 추천 글/사진/영상 @쑤아트래블 ▶오늘의 맛집 1 기본 정보 2 내외부인테리어분위기 3 메뉴/원산지 4 내가 먹은 음식들 5 쑤아의 세줄평 마포 공덕 회식 장소 추천 마포 맛집...,2026-05-31,https://blog.naver.com/kdia2353/224301830847,쑤아트래블 맛있는 여행,blog.naver.com/kdia2353,마포|공덕
오늘,서울 6호선 노선도 한눈에 이해하기 응암순환과 연장 소식 정리,오늘 은 수도권 지하철 중에서도 매력 넘치는 6호선 노선도의 특징과 앞으로 기대되는 연장 소식까지... 편리한 일상을 돕는 따뜻한 길잡이 오늘 은 복잡해 보이지만 알면 알수록 유용한 6호선 노선도에 대해 함께...,2026-05-31,https://blog.naver.com/pooq11pooq/224301759524,"걷다 보면 만나는 여행과 맛집, 일상 이야기",blog.naver.com/pooq11pooq,서울|수도권
서울,관절 건강의 과학적 접근: 콘드로이친의 효능과 임상적 증거,"서울 대학교병원 의학 정보 센터의 자료에 따르면, 콘드로이친은 관절강 내 항염증 사이토카인... 전문의가 서울 대병원, 아산병원 등 임상 통계를 바탕으로 콘드로이친의 연골 재생 기전과 임상적 유효성을...",2026-05-31,https://blog.naver.com/health-standard/224301622670,헬스의정석,blog.naver.com/health-standard,서울
서울,침대에서 파이브가이즈..가 아닌 서울 역에서 수제버거...,밈의 시초ㅋㅋㅋ 파이브가이즈(FIVE GUYS) ⏰매일 10:00 - 22:00 위치 위치는 서울 역 외부 롯데마트 가는 길에 있음 그..2층이라해야되나? 암튼 서울 역에서 외부로 나와서 토끼정 옆에 있음!! 생각보다 찾긴 쉽다ㅎㅎ...,2026-05-31,https://blog.naver.com/cyw1013/224301831191,예예 블로그,blog.naver.com/cyw1013,서울
서울,이마와 눈썹 처짐 고민 해결 안양 이마거상술,안녕하세요^^ 안양 평촌 서울 성형외과입니다. 나이가 들면서 피부 처짐으로 인해 이마와 눈썹이 아래로... 수술 전 주의 사항 수술 당일 주의 사항 수술 후 주의 사항 평촌 서울 성형외과 의료진은? 성형외과전문의...,2026-05-31,https://blog.naver.com/pcseoulps/224301742794,안양평촌서울성형외과,blog.naver.com/pcseoulps,서울|안양
서울,"삼전 하이닉스 ""10년 묻었더니 67배 대박"", 소유의 소름 돋는...",최근 그룹 씨스타 출신 가수 소유가 10년 전 묻어둔 1억 원의 주식 투자금으로 서울 에 자가를... 이번 주식 자산 회수를 통해 매달 지출되던 서울 용산구 한남동의 월세 1300만 원짜리 고급 빌라 생활을...,2026-05-31,https://blog.naver.com/ecoinfl/224300995231,네이버 공식 인플루언서의 경제이야기,blog.naver.com/ecoinfl,서울|한남|한남동|용산
주말,시흥 시화 고속버스터미널 시간표 요금 총정리,따라서 주말 같은 경우에는 서울 센트럴시티 터미널까지... 경기도 시화공업 단지까지 ... 광명역에서 시화공업단지까지 버스 환승횟수 상관없이 빨리 왕복하는 방법 없을까요? 시흥 코모코에서 350번...,2026-05-31,https://bluebeat.tistory.com/374,bluebeat,https://bluebeat.tistory.com/,서울|광명
서울,용산 아이파크몰 맛집 라멘 7층 용산역 멘야 서울,"용산 아이파크몰 맛집 라멘 7층 용산역 멘야 서울 친구와 함께 놀거리, 먹거리, 쇼핑까지 겸할 수 있는... 위치 이색적인 차슈라멘을 맛볼 수 있는 #멘야 서울 용산아이파크몰점은 용산 아이파크몰 7층 중앙...",2026-05-31,https://blog.naver.com/narawh/224301830534,라니라니 is ranirani..,blog.naver.com/narawh,서울|용산
서울,서초구 방배본동 개인회생 자영업자 필수 확인 항목 모음,"방배본동은 서울 지역에 해당하므로, 타 지역보다 최저 생계비가 높게 책정될 수 있습니다. 자영업자들은 자신의 사업 운영에 필요한 최소한의 비용을 최저 생계비에 포함시켜야 합니다. 예를 들어, 식자재 비용...",2026-05-31,https://dramapd.tistory.com/1232,니은과 리을,https://dramapd.tistory.com/,서울|방배|서초
서울,5월,이러길래 개 미친년처럼 반겨줌 알디원이청주에왔다고 코어랑 엔진이 하는 짓 ;; 정원씨 디엠 폼 너무 좋아요 ~ 앞으로 쭉 유지해주세여의 서울 1day 서울 2day 6월에도 양정원 하자 #엔하이픈컴백하자 ㅈㅂ,2026-05-31,https://blog.naver.com/4rangha_/224301830201,☆,blog.naver.com/4rangha_,서울
서울,양양집 신논현점 신논현 맛집 편하게 들리기 좋은 곳,신논현역이랑 가까워서 찾기도 쉬운 편! 점심시간엔 사람 좀 있는 편이긴 한데 회전 빨라서 오래 기다리진 않았어요. 서울 서초구 사평대로56길 8 지상1층 0507-1405-9704 06:00 - 23:00 22:20 라스트오더,2026-05-31,https://blog.naver.com/ainackerman/224301830538,⠀,blog.naver.com/ainackerman,서울|서초
오늘,"삼성한테도 밥 안 사는 반도체 장비사, 이오테크닉스 37년 독점...","오늘 제가 풀어내고 싶은 이야기는 단순히 ""이 주식이 앞으로 얼마를 갈 것이다""라는 뻔한 전망이... 13년 전 모두가 비웃었던 그 선택이, 오늘 날 AI 시대를 지배하는 신의 한 수가 된 것입니다. 이 놀라운 복선이...",2026-05-31,https://blog.naver.com/gold7580/224301830263,떠오르는태양,blog.naver.com/gold7580,삼성
서울,극단적 선택은 내가 이런 정신머리로도 계속 살아있기로 한 게...,처음에는 누가 검은 봉지를 흘리고 간 줄 알았는데 자꾸 움직이는 거예요 그래서 봤더니 까치였어 아니 까치가 왜 계단을 총총총총 걸어서 올라가는 건데요 오랜만에 서울 다녀왔던 날 키비츠 이닛을 다녀왔던...,2026-05-31,https://blog.naver.com/1eehyeon/224301830188,얼레벌레 살아가는 중,blog.naver.com/1eehyeon,서울
주말,경주 대추밭백한의원 예약 성공! 매달 말일 1시 전쟁,"이번에는 일요일이라 남편까지 동원해서 같이 대기했다 오전, 오후 상관없이 남편은 주말 예약을... (포스팅관 연관없는) 안국 땡쓰오트 카푸치노 남은 주말 도 즐겁게 #대추밭백한의원 #경주한의원...",2026-05-31,https://blog.naver.com/ssunnedd/224301830571,I'm fine and you?,blog.naver.com/ssunnedd,안국
서울,서울 선진운수 8771번 그린시티 CNG 개선형 2018 (7019),차량은 서울 특별시 시내버스 최초의 그린시티 개선형이라는 타이틀을 가지고 있습니다.... 구산교회 - 녹번역) - 노선등급 : 서울 맞춤 - 차종 : 현대 그린시티 CNG 개선형 2018 - 차량번호 : 서울 70사 7019...,2026-05-31,https://blog.naver.com/pigpig8235/224301830407,피그의 교통블로그,blog.naver.com/pigpig8235,서울
서울,"현대건설, 압구정5구역 재건축 시공사로…'현대 타운' 성큼",서울 시 강남구 신사동 태승빌딩 3층에 개관한 현대건설의 압구정5구역 재건축사업 홍보관./사진=김호연 기자 현대건설이 서울 강남구 압구정5구역 재건축 사업 시공사로 선정됐다. 앞서 수주한 압구정2구역...,2026-05-31,https://blog.naver.com/bloternmedia/224301830302,블로터,blog.naver.com/bloternmedia,서울|강남|신사|압구정
방문,"2026년1월,2월",을 다 가지고 있다고 했던가 공씨책방 신촌점 나의 새로운 취미를 위해 같이 헌책방 방문 해주신 민낭... 생각나서 방문 . 아 이게 진짜 떡볶이인가?.? 생각보다 정갈하고 양도 제법이고 맛도 있고 이정도면 평범함...,2026-05-31,https://blog.naver.com/kwonsb12/224301830221,둔범 일기장,blog.naver.com/kwonsb12,신촌
수도권,"서울 암사공원 조형물 설치(강동 미니포크레인, 천호동...","서울 및 수도권 전 지역에서 공원, 관공서 등 정교함이 필요한 현장을 책임지는 미니포크레인 전문 기사입니다. 오늘은 날씨가 화창하고 바람도 선선해서 작업하기에 더할 나위 없이 좋았던 날인데요. 서울...",2026-05-31,https://blog.naver.com/kjscrom/224301830627,우리집김기사,blog.naver.com/kjscrom,서울|수도권|강동|천호
